id,model_name,BLEU_score,BERTScore_F1,SBERT_Similarity,Perplexity,Word_Overlap,Length_Similarity,Char_Similarity,Quality_Score
1,DeepSeek_Base,0.07653569808668517,0.849341869354248,0.5993680357933044,4.011976047904192,0.14,0.08982035928143717,1.0,0.12494610778443116
2,DeepSeek_Base,0.09396387387374497,0.8612111210823059,0.8310331106185913,4.701492537313433,0.18309859154929578,0.11194029850746268,0.96,0.16175110363674583
3,DeepSeek_Base,0.08713488543722085,0.8455278277397156,0.7024184465408325,5.077720207253886,0.17894736842105263,0.10880829015544047,1.0,0.15790564494136897
4,DeepSeek_Base,0.05290255019123967,0.849744439125061,0.6802136301994324,4.35374149659864,0.14457831325301204,0.12244897959183676,1.0,0.13793951315465944
5,DeepSeek_Base,0.03652896990166911,0.8283713459968567,0.8510125279426575,4.717948717948718,0.11650485436893204,0.07692307692307687,1.0,0.1046303211351755
6,DeepSeek_Base,1.9211773108327257e-155,0.8058072924613953,0.6968777179718018,4.4375,0.056179775280898875,0.1875,1.0,0.0955758426966292
7,DeepSeek_Base,8.06798322521923e-232,0.8039143681526184,0.45023858547210693,4.961538461538462,0.061068702290076333,0.0692307692307692,1.0,0.06351732237228419
8,DeepSeek_Base,0.08386350618460808,0.8464553356170654,0.6873701810836792,5.469387755102041,0.12612612612612611,0.11428571428571432,1.0,0.12257400257400257
9,DeepSeek_Base,0.022719206282969116,0.8465126156806946,0.6367645859718323,3.7301587301587302,0.10126582278481013,0.11111111111111116,1.0,0.10421940928270043
10,DeepSeek_Base,0.027199587362668,0.8047422766685486,0.5276806950569153,5.03957783641161,0.09574468085106383,0.05013192612137207,1.0,0.0820608544321563
11,DeepSeek_Base,0.02962466425188433,0.8131356239318848,0.6718801259994507,5.061475409836065,0.12863070539419086,0.15778688524590168,1.0,0.13737755934970408
12,DeepSeek_Base,0.021241939590834594,0.8230055570602417,0.6923277974128723,6.284658040665434,0.06965174129353234,0.02957486136783738,1.0,0.05762867731582385
13,DeepSeek_Base,0.0160823622932668,0.8190177083015442,0.6944291591644287,6.527570789865872,0.06437768240343347,0.023845007451564815,1.0,0.05221787991787287
